SUBSCRIPTION_DATE,SUBSCRIPTION_COUNTY,SUBSCRIBER_DOMESTIC_FOREIGN,LONGITUDE,LATITUDE,NUMBER_OF_SUBSCRIBER
2021-02-18,ŞİŞLİ,Yerli,29.01147,41.08004,1
2021-02-07,EYÜPSULTAN,Yerli,28.93257,41.05373,1
2021-05-24,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,1
2018-06-05,ESENLER,Yerli,28.873136,41.053895,2
2018-11-15,BAKIRKÖY,Yerli,28.863824,40.986566,4
2021-06-16,FATİH,Yerli,28.953944,41.009543,1
2021-06-11,BAHÇELİEVLER,Yerli,28.835378,40.992755,1
2021-06-21,BEYOĞLU,Yabancı,28.976729,41.021744,2
2019-05-11,KÜÇÜKÇEKMECE,Yerli,28.472943,41.033105,1
2021-01-07,FATİH,Yerli,28.94658,41.0101,1
2020-12-22,KARTAL,Yerli,29.18934,40.88982,1
2018-05-15,BÜYÜKÇEKMECE,Yerli,28.46788,41.03992,1
2019-03-25,ŞİŞLİ,Yerli,29.011473,41.080041,5
2021-02-16,SARIYER,Yerli,29.05751,41.16718,1
2021-04-30,BEYOĞLU,Yerli,28.985666,41.037058,10
2021-02-04,FATİH,Yabancı,28.97549,41.0081,2
2021-04-14,KAĞITHANE,Yerli,29.005354,41.090741,2
2021-04-25,FATİH,Yabancı,28.966779,41.009197,12
2021-06-12,FATİH,Yabancı,28.949292,41.011242,1
2021-01-04,GÜNGÖREN,Yerli,28.87721,41.02864,1
2021-07-14,FATİH,Yabancı,28.965208,41.009485,5
2021-04-13,FATİH,Yerli,28.965208,41.009485,8
2018-08-23,BAKIRKÖY,Yabancı,28.820556,40.978551,7
2021-07-19,BEYOĞLU,Yerli,28.990577,41.048439,1
2021-06-19,MALTEPE,Yerli,29.256022,40.868536,43
2021-03-09,BAYRAMPAŞA,Yerli,28.89229,41.0378,1
2019-05-05,EYÜP SULTAN,Yerli,28.921595,41.080995,4
2021-05-31,FATİH,Yerli,28.943655,40.998944,15
2020-12-31,BEYOĞLU,Yerli,28.97738,41.03345,11
2020-12-19,GÜNGÖREN,Yerli,28.86708,41.01387,2
2019-07-21,SARIYER,Yerli,29.052015,41.106615,6
2018-02-20,BAKIRKÖY,Yabancı,28.820556,40.978551,7
2021-04-09,FATİH,Yabancı,28.9652,41.00948,16
2021-04-05,SARIYER,Yerli,29.02991,41.14033,2
2019-07-29,BAKIRKÖY,Yerli,28.884828,40.999602,2
2021-07-11,BEYOĞLU,Yerli,28.974782,41.022246,2
2021-05-07,SİLİVRİ,Yerli,28.257405,41.070766,2
2021-06-05,BEŞİKTAŞ,Yerli,29.00548,41.040095,4
2019-02-19,BAKIRKÖY,Yerli,28.884828,40.999602,2
2021-07-05,EYÜPSULTAN,Yabancı,28.932578,41.053734,2
2018-11-02,EYÜP SULTAN,Yerli,28.933511,41.047359,13
2018-04-20,SANCAKTEPE,Yerli,29.233057,40.978484,2
2021-04-22,BEYOĞLU,Yerli,28.990125,41.036614,2
2019-04-17,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,3
2021-02-05,ESENLER,Yerli,28.87825,41.06102,9
2018-04-29,BAKIRKÖY,Yerli,28.820556,40.978551,3
2021-06-13,PENDİK,Yerli,29.311377,40.938979,7
2021-01-08,KÜÇÜKÇEKMECE,Yerli,28.77217,41.02215,1
2021-06-01,KAĞITHANE,Yerli,28.963528,41.085894,2
2020-11-02,ÜSKÜDAR,Yabancı,29.0679,41.0274,1
2020-12-31,KÜÇÜKÇEKMECE,Yerli,28.77872,41.03413,2
2020-12-10,BAKIRKÖY,Yabancı,28.87386,40.98088,1
2021-02-04,FATİH,Yabancı,28.94929,41.01124,2
2018-11-05,ÜMRANİYE,Yerli,29.105734,41.017041,1
2019-02-02,SANCAKTEPE,Yerli,29.233057,40.978484,1
2021-07-18,SARIYER,Yerli,29.050237,41.163626,1
2021-06-24,FATİH,Yerli,28.949292,41.011242,2
2021-07-10,FATİH,Yerli,28.93176,41.02556,2
2021-01-01,ŞİŞLİ,Yerli,28.98871,41.04638,1
2021-07-02,BAKIRKÖY,Yerli,28.807347,40.960824,2
2021-06-18,ÜSKÜDAR,Yerli,29.023764,41.017019,1
2020-11-10,BAŞAKŞEHİR,Yerli,28.80125,41.1075,1
2019-03-23,KARTAL,Yerli,29.161455,40.905838,7
2021-04-06,BEŞİKTAŞ,Yabancı,29.00736,41.04121,24
2021-02-08,BAKIRKÖY,Yerli,28.87386,40.98088,4
2019-01-09,İSTANBUL,Yabancı,28.58272,41.01418,2
2021-03-29,AVCILAR,Yerli,28.70601,40.99514,4
2021-05-14,EYÜPSULTAN,Yerli,28.944987,41.087819,2
2020-03-10,AVCILAR,Yerli,28.705535,40.995034,2
2019-01-03,KAĞITHANE,Yerli,28.922037,41.004253,5
2021-04-02,ESENLER,Yerli,28.88419,41.04007,2
2021-03-09,ESENLER,Yerli,28.88007,41.05989,1
2020-12-10,GAZİOSMANPAŞA,Yerli,28.91984,41.058,3
2021-05-24,AVCILAR,Yerli,28.727285,40.98714,1
2020-11-29,BEYOĞLU,Yerli,28.98566,41.03705,8
2021-06-02,ÜSKÜDAR,Yerli,29.063421,41.021925,1
2020-10-31,FATİH,Yabancı,28.97136,41.00845,3
2021-07-12,ÜSKÜDAR,Yerli,29.026143,41.032534,5
2018-07-18,KARTAL,Yerli,29.189967,40.892454,3
2021-02-04,FATİH,Yabancı,28.96677,41.00919,4
2021-07-10,KARTAL,Yerli,29.195674,40.891756,1
2020-11-05,BEŞİKTAŞ,Yabancı,29.00768,41.04247,2
2019-03-02,MALTEPE,Yerli,29.121198,40.924531,2
2018-10-04,SULTANGAZİ,Yerli,28.88001,41.10769,1
2021-05-03,ÇATALCA,Yerli,28.205578,41.374737,2
2018-12-01,BAKIRKÖY,Yerli,28.820556,40.978551,4
2019-12-21,AVCILAR,Yerli,28.731161,40.980151,1
2021-06-09,ESENLER,Yabancı,28.894728,41.040605,1
2020-11-06,ÜSKÜDAR,Yerli,29.05276,41.06022,1
2021-04-05,FATİH,Yerli,28.97778,41.00683,20
2019-11-19,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,1
2018-12-28,EYÜP SULTAN,Yerli,28.933511,41.047359,9
2021-03-08,FATİH,Yabancı,28.97292,41.0182,2
2021-01-11,FATİH,Yabancı,28.97292,41.0182,1
2021-01-03,BAKIRKÖY,Yabancı,28.78744,40.97503,2
2021-01-03,FATİH,Yabancı,28.97695,41.00534,2
2018-12-25,KARTAL,Yerli,29.189967,40.892454,3
2019-10-25,KARTAL,Yerli,29.161455,40.905838,4
2019-03-07,KARTAL,Yerli,29.187151,40.888024,1
2021-03-09,GÜNGÖREN,Yerli,28.87721,41.01552,1
2021-07-14,KADIKÖY,Yerli,29.057882,40.970888,1
2021-06-21,BEYOĞLU,Yabancı,28.990125,41.036614,1
2021-06-21,BEŞİKTAŞ,Yerli,29.00548,41.040095,4
2021-06-14,ÜMRANİYE,Yerli,29.096935,41.025962,4
2018-08-18,SANCAKTEPE,Yerli,29.245335,41.015681,1
2019-10-04,MALTEPE,Yerli,29.121198,40.924531,12
2020-11-24,FATİH,Yabancı,28.97549,41.0081,2
2021-04-05,FATİH,Yerli,28.97389,41.01758,8
2021-06-30,ÜMRANİYE,Yerli,29.104938,41.025222,3
2021-03-04,KARTAL,Yerli,29.18934,40.88982,1
2021-04-21,BAKIRKÖY,Yerli,28.807347,40.960824,2
2020-10-31,FATİH,Yabancı,28.97836,41.0085,1
2021-02-20,GAZİOSMANPAŞA,Yerli,28.91984,41.058,1
2021-06-03,MALTEPE,Yerli,29.131164,40.924939,1
2021-05-04,PENDİK,Yerli,29.261779,40.886947,2
2019-01-26,BAKIRKÖY,Yerli,28.820556,40.978551,5
2021-07-03,BEYOĞLU,Yerli,28.976729,41.021744,1
2018-05-23,FATİH,Yerli,28.941171,41.017758,1
2020-02-23,AVCILAR,Yerli,28.705535,40.995034,1
2020-01-19,BAŞAKŞEHİR,Yerli,29.011473,41.080041,1
2020-11-04,SARIYER,Yerli,28.98199,41.06834,1
2021-06-12,KADIKÖY,Yerli,29.1044,40.96544,1
2020-11-10,SULTANGAZİ,Yerli,28.86294,41.10025,1
2019-08-02,KADIKÖY,Yerli,29.10925,40.95838,1
2018-09-05,BEYOĞLU,Yerli,28.989684,41.031331,2
2021-01-30,ZEYTİNBURNU,Yerli,28.90626,40.98497,1
2017-10-09,SULTANGAZİ,Yerli,28.88001,41.10769,5
2021-04-06,KÜÇÜKÇEKMECE,Yerli,28.79687,41.04471,2
2020-12-03,ESENLER,Yerli,28.87991,41.05389,1
2021-07-19,KÜÇÜKÇEKMECE,Yerli,28.79775,40.999036,5
2021-01-11,GAZİOSMANPAŞA,Yerli,28.91984,41.058,4
2021-05-27,GAZİOSMANPAŞA,Yerli,28.876895,41.1035,1
2021-04-27,ADALAR,Yabancı,29.12765,40.874414,2
2021-01-05,SULTANGAZİ,Yerli,28.87631,41.10711,3
2020-11-14,ÜSKÜDAR,Yerli,29.04378,41.01762,1
2021-06-04,ÇATALCA,Yerli,28.494762,41.234558,1
2021-03-02,ÜMRANİYE,Yerli,29.10473,41.02495,2
2021-05-31,FATİH,Yerli,28.970257,41.017572,9
2018-05-24,BEYOĞLU,Yerli,28.989684,41.031331,3
2021-05-15,FATİH,Yerli,28.951006,41.01654,4
2018-03-13,BEYOĞLU,Yerli,28.989684,41.031331,1
2021-03-03,ZEYTİNBURNU,Yerli,28.92208,41.00347,1
2018-11-03,BAKIRKÖY,Yabancı,28.820556,40.978551,9
2021-07-01,EYÜPSULTAN,Yerli,28.941247,41.05676,2
2020-12-22,FATİH,Yerli,28.96279,41.00249,1
2021-06-25,BEYOĞLU,Yerli,28.946172,41.048676,1
2021-01-07,FATİH,Yerli,28.97292,41.0182,1
2021-06-04,FATİH,Yabancı,28.953944,41.009543,1
2020-11-02,ÜSKÜDAR,Yabancı,29.07482,41.01227,1
2021-02-28,GAZİOSMANPAŞA,Yerli,28.89354,41.07914,1
2020-12-02,KADIKÖY,Yerli,29.08863,40.95404,1
2021-06-04,KADIKÖY,Yerli,29.023992,40.99213,5
2021-06-30,ÜMRANİYE,Yerli,29.104731,41.024958,4
2021-07-10,FATİH,Yerli,28.938473,41.012684,2
2018-02-23,SANCAKTEPE,Yerli,29.245335,41.015681,2
2020-11-02,BAŞAKŞEHİR,Yerli,28.72489,41.07222,1
2021-04-22,BEYLİKDÜZÜ,Yerli,28.673503,41.006149,2
2021-02-13,BEYOĞLU,Yabancı,28.97478,41.02224,1
2021-04-15,ŞİŞLİ,Yerli,28.992465,41.064094,12
2019-07-30,BEYOĞLU,Yerli,28.582684,41.012259,1
2021-06-25,KÜÇÜKÇEKMECE,Yerli,28.790541,41.031728,6
2020-10-31,FATİH,Yabancı,28.97256,41.01019,5
2021-07-04,ÜSKÜDAR,Yerli,29.008546,41.023753,5
2020-01-02,ESENLER,Yerli,28.873136,41.053895,3
2021-07-14,FATİH,Yabancı,28.951006,41.01654,2
2021-03-09,GÜNGÖREN,Yerli,28.8816,41.00602,1
2021-02-09,BEYLİKDÜZÜ,Yerli,28.65773,41.00884,2
2019-05-24,ÜMRANİYE,Yerli,29.105734,41.017041,3
2021-04-28,EYÜPSULTAN,Yerli,28.850713,41.164012,2
2018-01-26,EYÜP SULTAN,Yerli,28.921595,41.080995,2
2021-04-22,KÜÇÜKÇEKMECE,Yerli,28.790419,40.988251,2
2019-01-07,ESENLER,Yerli,28.873136,41.053895,2
2021-07-19,GÜNGÖREN,Yabancı,28.88074,41.011789,1
2021-04-06,BEYOĞLU,Yerli,28.98225,41.02837,2
2020-12-15,BEYOĞLU,Yerli,28.98061,41.02689,1
2020-10-27,FATİH,Yerli,28.97256,41.010197,2
2021-04-16,BAHÇELİEVLER,Yerli,28.845483,40.99203,4
2021-03-05,BEYLİKDÜZÜ,Yerli,28.60105,40.96797,1
2020-11-18,SULTANGAZİ,Yerli,28.86757,41.08744,2
2019-11-11,AVCILAR,Yerli,28.725479,40.985393,2
2018-12-03,ŞİŞLİ,Yerli,28.989826,41.045749,1
2020-12-15,AVCILAR,Yerli,28.72443,40.98409,1
2021-06-11,BAHÇELİEVLER,Yerli,28.845483,40.99203,2
2021-01-07,KARTAL,Yerli,29.33885,41.07742,1
2021-07-03,BEYOĞLU,Yerli,28.990125,41.036614,1
2021-07-08,ÜSKÜDAR,Yabancı,29.008469,41.024939,1
2018-01-18,EYÜP SULTAN,Yerli,28.933511,41.047359,4
2021-04-24,TUZLA,Yerli,29.303059,40.850079,2
2021-04-18,GÜNGÖREN,Yerli,28.876948,41.028597,2
2021-07-05,SULTANBEYLİ,Yerli,29.261993,40.96927,3
2019-07-10,AVCILAR,Yabancı,28.705535,40.995034,1
2019-08-05,EYÜP SULTAN,Yabancı,28.933511,41.047359,6
2021-03-05,KAĞITHANE,Yerli,28.97888,41.0696,4
2021-06-08,FATİH,Yerli,28.951178,41.00012,2
2021-05-31,FATİH,Yerli,28.97256,41.010197,2
2019-05-13,EYÜP SULTAN,Yerli,28.948922,41.082908,1
2020-12-21,ZEYTİNBURNU,Yerli,28.9119,41.01604,2
2020-12-23,BEYOĞLU,Yerli,28.969,41.02396,1
2021-06-09,BEYLİKDÜZÜ,Yerli,28.649426,41.012535,1
2019-02-04,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,9
2021-06-09,BEŞİKTAŞ,Yabancı,29.00548,41.040095,2
2019-09-15,SARIYER,Yerli,29.052015,41.106615,5
2020-11-29,AVCILAR,Yerli,28.72229,40.98319,1
2021-02-22,ŞİŞLİ,Yabancı,29.01147,41.08004,1
2021-06-18,ESENYURT,Yerli,29.16611,40.920918,1
2019-03-16,KAĞITHANE,Yerli,28.922037,41.004253,1
2021-02-16,FATİH,Yerli,28.96677,41.00919,2
2021-03-09,BEŞİKTAŞ,Yerli,29.02574,41.04744,1
2018-07-18,KARTAL,Yerli,29.187151,40.888024,5
2021-06-07,EYÜPSULTAN,Yerli,28.957179,41.0282,4
2021-04-16,MALTEPE,Yerli,29.15759,40.927778,2
2018-08-02,BAĞCILAR,Yerli,28.870054,41.033384,4
2021-03-03,ZEYTİNBURNU,Yerli,28.9037,40.99017,6
2020-12-06,KADIKÖY,Yabancı,29.02325,40.9927,2
2021-05-03,FATİH,Yabancı,28.951006,41.01654,4
2018-10-09,EYÜP SULTAN,Yerli,28.948922,41.082908,1
2021-06-21,GÜNGÖREN,Yerli,28.867294,41.020766,2
2020-11-28,SARIYER,Yerli,29.02991,41.14033,1
2021-06-05,BEYOĞLU,Yabancı,28.582663,41.012263,4
2021-04-12,ZEYTİNBURNU,Yerli,28.92939,41.02477,4
2018-10-22,SARIYER,Yerli,29.052015,41.106615,1
2021-06-30,SULTANGAZİ,Yerli,28.902155,41.095541,1
2019-07-12,SANCAKTEPE,Yerli,29.237764,40.995229,1
2021-05-28,ÇEKMEKÖY,Yerli,29.190271,41.014079,4
2018-08-08,BEYOĞLU,Yabancı,28.989684,41.031331,1
2021-04-19,ÜMRANİYE,Yerli,29.163593,41.01637,4
2021-02-24,SİLİVRİ,Yerli,28.25928,41.0874,1
2020-11-25,GÜNGÖREN,Yerli,28.86084,41.02917,2
2021-04-28,BEYKOZ,Yerli,29.09185,41.134104,8
2021-02-21,BEYOĞLU,Yabancı,28.98954,41.03908,1
2018-08-03,KARTAL,Yerli,29.187151,40.888024,2
2021-02-05,BEYOĞLU,Yabancı,28.98954,41.03908,1
2021-02-19,SULTANBEYLİ,Yerli,29.26694,40.96912,1
2020-10-31,BAKIRKÖY,Yabancı,28.80753,40.96024,1
2021-01-31,SARIYER,Yerli,29.05751,41.16718,2
2019-03-22,ZEYTİNBURNU,Yerli,28.928849,40.995733,1
2020-11-24,FATİH,Yabancı,28.97695,41.00534,1
2021-04-03,ADALAR,Yabancı,29.12765,40.87441,4
2021-05-28,BEYOĞLU,Yabancı,28.946172,41.048676,1
2019-02-20,AVCILAR,Yerli,28.731161,40.980151,1
2021-01-28,GÜNGÖREN,Yerli,28.88074,41.01178,3
2021-06-04,FATİH,Yabancı,28.976958,41.005342,3
2021-03-09,ESENLER,Yerli,28.8838,41.04045,1
2019-12-07,EYÜP SULTAN,Yerli,28.926066,41.083861,1
2021-01-22,ZEYTİNBURNU,Yerli,28.9037,40.99017,11
2021-05-18,BAHÇELİEVLER,Yerli,28.842888,40.994098,2
2021-07-19,BEYOĞLU,Yerli,28.969007,41.023967,2
2021-06-28,KADIKÖY,Yerli,29.053326,40.967629,8
2019-04-03,EYÜP SULTAN,Yerli,28.921595,41.080995,1
2020-12-22,FATİH,Yerli,28.94365,40.99894,1
2020-03-12,MALTEPE,Yerli,29.121198,40.924531,10
2021-04-21,FATİH,Yerli,28.970257,41.017572,24
2021-04-30,KAĞITHANE,Yerli,29.005354,41.090741,2
2021-06-26,ÜMRANİYE,Yabancı,29.118248,41.040737,1
2019-07-30,BEŞİKTAŞ,Yabancı,29.00736,41.041218,1
2021-06-15,ZEYTİNBURNU,Yerli,28.891406,41.001609,1
2020-12-22,FATİH,Yerli,28.95117,41.00012,2
2021-03-31,BAHÇELİEVLER,Yerli,28.86346,40.99505,2
2021-03-05,AVCILAR,Yerli,28.73116,40.98015,2
2020-11-12,BAKIRKÖY,Yerli,28.87386,40.98088,3
2021-04-19,SULTANGAZİ,Yerli,28.876527,41.098069,2
2021-01-15,FATİH,Yerli,28.9564,41.01489,1
2021-01-08,BEŞİKTAŞ,Yabancı,29.00736,41.04121,1
2018-03-25,BEŞİKTAŞ,Yerli,29.011161,41.085842,1
2021-06-24,FATİH,Yerli,28.960271,41.024225,2
2021-03-05,BEYLİKDÜZÜ,Yerli,28.65048,41.01171,3
2018-05-06,SANCAKTEPE,Yerli,29.233057,40.978484,3
2020-11-20,SARIYER,Yerli,29.05751,41.16718,1
2021-05-30,BAĞCILAR,Yerli,28.856627,41.034462,6
2019-11-23,BAYRAMPAŞA,Yerli,28.89269,41.03853,1
2021-02-15,ZEYTİNBURNU,Yerli,28.86757,41.08744,1
2021-04-21,FATİH,Yerli,28.977749,41.003933,2
2021-04-06,BEYOĞLU,Yerli,28.98596,41.03692,2
2021-02-16,FATİH,Yerli,28.97025,41.01757,1
2018-06-13,BEYOĞLU,Yabancı,28.989684,41.031331,2
2020-10-14,MALTEPE,Yerli,29.121198,40.924531,1
2020-11-17,PENDİK,Yerli,29.23499,40.87582,5
2020-11-11,BEYKOZ,Yerli,29.09185,41.1341,1
2021-06-23,BEYKOZ,Yerli,29.09185,41.134104,1
2020-11-09,KÜÇÜKÇEKMECE,Yabancı,28.78359,41.03552,1
2021-01-20,ESENLER,Yerli,28.8936,41.04011,1
2021-02-08,FATİH,Yerli,28.97292,41.0182,3
2021-05-16,BEYOĞLU,Yerli,28.977381,41.033458,6
2021-06-07,SANCAKTEPE,Yerli,29.244969,41.014755,1
2020-12-04,ÜMRANİYE,Yerli,29.09693,41.02596,2
2021-05-13,ÜMRANİYE,Yerli,29.091653,41.025299,2
2021-06-03,BAHÇELİEVLER,Yerli,28.863467,40.995052,1
2019-09-16,KAĞITHANE,Yerli,28.573054,41.035648,2
2021-04-28,BEYKOZ,Yerli,29.06662,41.08322,2
2020-12-22,FATİH,Yerli,28.93985,41.0196,1
2021-07-15,AVCILAR,Yabancı,28.724431,40.984091,1
2019-11-21,EYÜP SULTAN,Yerli,28.921595,41.080995,4
2020-12-18,KADIKÖY,Yerli,29.09947,40.97559,2
2021-06-07,EYÜPSULTAN,Yerli,28.925808,41.078683,1
2021-06-04,KADIKÖY,Yerli,29.05786,40.969954,4
2020-11-21,KÜÇÜKÇEKMECE,Yerli,28.78062,40.98844,1
2021-07-09,SANCAKTEPE,Yerli,29.218902,40.975377,7
2021-04-19,SULTANGAZİ,Yerli,28.865871,41.108496,2
2021-07-17,SANCAKTEPE,Yerli,29.254897,41.012137,1
2021-07-01,SANCAKTEPE,Yerli,29.233057,40.978484,1
2021-01-20,GÜNGÖREN,Yerli,28.87721,41.02864,1
2020-11-13,BEYOĞLU,Yerli,28.97478,41.02224,1
2017-06-25,KADIKÖY,Yerli,29.023297,40.593952,1
2020-12-25,FATİH,Yabancı,28.97025,41.01757,15
2021-04-28,SARIYER,Yerli,28.981998,41.068341,2
2020-10-30,FATİH,Yabancı,28.97136,41.00845,3
2019-07-27,SANCAKTEPE,Yerli,29.233057,40.978484,3
2021-02-12,BEYOĞLU,Yabancı,28.97478,41.02224,1
2019-07-15,EYÜP SULTAN,Yerli,28.921595,41.080995,2
2021-01-08,ÜSKÜDAR,Yerli,29.011697,41.01211,4
2020-12-17,FATİH,Yabancı,28.97821,41.01181,2
2021-06-20,BEYOĞLU,Yabancı,28.990125,41.036614,2
2021-05-31,KÜÇÜKÇEKMECE,Yerli,28.768974,40.986696,1
2021-04-03,SANCAKTEPE,Yerli,29.24496,41.01475,4
2021-06-03,KADIKÖY,Yerli,29.023992,40.99213,2
2019-06-24,ÜMRANİYE,Yerli,29.105734,41.017041,4
2020-02-19,BAŞAKŞEHİR,Yerli,29.011473,41.080041,1
2017-12-17,FATİH,Yabancı,28.972482,41.007712,1
2021-06-21,ÜMRANİYE,Yerli,29.163593,41.01637,2
2018-03-27,KARTAL,Yerli,29.189967,40.892454,2
2019-09-14,KARTAL,Yerli,29.161455,40.905838,1
2019-04-29,ÜMRANİYE,Yerli,29.105734,41.017041,1
2020-10-31,BEŞİKTAŞ,Yerli,29.00736,41.04121,3
2020-11-04,BEŞİKTAŞ,Yabancı,29.00768,41.04247,1
2020-10-30,GAZİOSMANPAŞA,Yerli,28.91984,41.058,3
2021-07-02,KAĞITHANE,Yerli,28.922037,41.004253,1
2019-08-29,KARTAL,Yerli,29.189967,40.892454,5
2019-06-01,SANCAKTEPE,Yerli,29.233057,40.978484,1
2021-04-15,BAHÇELİEVLER,Yerli,28.837072,41.013993,4
2016-11-17,KAĞITHANE,Yerli,28.573054,41.035648,1
2021-01-25,ZEYTİNBURNU,Yabancı,28.9037,40.99017,1
2021-07-17,SARIYER,Yerli,29.049423,41.128394,1
2020-12-25,FATİH,Yabancı,28.97397,41.0176,2
2021-02-08,BEYOĞLU,Yerli,28.969,41.02396,2
2020-11-04,BEYOĞLU,Yerli,28.97478,41.02224,1
2021-04-12,FATİH,Yerli,28.96448,41.00267,2
2021-02-07,FATİH,Yerli,28.9561,41.01593,1
2021-04-09,BAYRAMPAŞA,Yerli,28.91033,41.04459,8
2020-11-17,BAŞAKŞEHİR,Yerli,28.80131,41.107,1
2021-03-05,ŞİŞLİ,Yerli,28.99246,41.06409,13
2021-05-23,AVCILAR,Yerli,28.727285,40.98714,2
2021-01-06,FATİH,Yerli,28.95411,41.01552,4
2021-07-10,BEYOĞLU,Yerli,28.989542,41.039082,3
2019-08-03,SULTANGAZİ,Yerli,28.88001,41.10769,1
2021-05-26,FATİH,Yabancı,28.97119,41.008944,2
2021-01-07,BEYOĞLU,Yerli,28.98954,41.03908,1
2020-12-31,ÜSKÜDAR,Yerli,29.008469,41.024939,2
2021-02-05,SULTANGAZİ,Yerli,28.87652,41.09806,3
2020-11-15,FATİH,Yabancı,28.95976,41.00956,2
2020-11-02,EYÜPSULTAN,Yerli,28.94468,41.07097,8
2021-02-20,BEYOĞLU,Yabancı,28.58266,41.01226,1
2021-07-18,BEYOĞLU,Yerli,28.982257,41.028379,3
2021-05-26,FATİH,Yabancı,28.972923,41.018207,2
2021-06-19,KADIKÖY,Yerli,29.033316,40.991251,1
2021-05-19,PENDİK,Yerli,29.261779,40.886947,4
2021-04-20,SARIYER,Yerli,29.026796,41.135102,2
2021-01-06,FATİH,Yerli,28.93847,41.01268,9
2021-01-25,SULTANBEYLİ,Yerli,29.26694,40.96912,2
2018-07-20,EYÜP SULTAN,Yerli,28.948922,41.082908,2
2021-04-14,ŞİŞLİ,Yerli,28.59289,41.035982,2
2020-11-07,KADIKÖY,Yerli,29.03331,40.99125,2
2018-04-02,ÜMRANİYE,Yerli,29.105734,41.017041,3
2021-02-23,BAKIRKÖY,Yerli,28.87386,40.98088,4
2021-07-16,EYÜPSULTAN,Yerli,28.92817,41.033684,4
2021-04-24,SARIYER,Yabancı,29.053011,41.108199,18
2020-11-24,ESENLER,Yerli,28.89344,41.03932,1
2020-11-17,ÜSKÜDAR,Yabancı,29.07482,41.01227,1
2021-02-03,FATİH,Yabancı,28.94929,41.01124,1
2021-05-02,ARNAVUTKÖY,Yerli,28.843808,41.12222,2
2021-01-08,ESENYURT,Yerli,28.68563,41.02469,1
2021-01-19,ESENLER,Yerli,28.89344,41.03932,1
2018-03-11,KARTAL,Yerli,29.187151,40.888024,3
2021-04-21,BEYLİKDÜZÜ,Yerli,28.650483,41.01171,2
2020-12-18,PENDİK,Yerli,29.26195,40.8768,2
2020-11-07,FATİH,Yabancı,28.94026,41.0118,2
2021-03-07,FATİH,Yabancı,28.97025,41.01757,4
2018-05-06,KARTAL,Yerli,29.187151,40.888024,1
2019-07-24,SARIYER,Yabancı,29.052015,41.106615,1
2020-11-20,BEŞİKTAŞ,Yabancı,29.02574,41.04744,2
2021-06-17,ÜSKÜDAR,Yerli,29.024399,41.013259,1
2021-01-23,BEYOĞLU,Yerli,28.969,41.02396,1
2020-12-09,FATİH,Yabancı,28.97397,41.0176,1
2021-04-24,KADIKÖY,Yerli,29.023992,40.99213,2
2021-07-13,FATİH,Yabancı,28.959765,41.009561,1
2021-05-05,ZEYTİNBURNU,Yerli,28.922089,41.003475,2
2021-02-03,KADIKÖY,Yerli,29.05786,40.96995,4
2021-06-02,BAHÇELİEVLER,Yerli,28.863467,40.995052,2
2021-01-13,EYÜPSULTAN,Yerli,28.94468,41.07097,6
2020-11-23,FATİH,Yabancı,28.94929,41.01124,1
2021-01-22,BAKIRKÖY,Yerli,28.87386,40.98088,9
2020-01-23,EYÜP SULTAN,Yerli,28.926066,41.083861,2
2017-10-24,SULTANGAZİ,Yerli,28.88001,41.10769,1
2020-11-29,ÜSKÜDAR,Yerli,29.01488,41.02727,3
2021-06-30,EYÜPSULTAN,Yerli,28.941247,41.05676,2
2021-02-28,BEYOĞLU,Yabancı,28.97478,41.02224,2
2020-12-25,FATİH,Yabancı,28.96677,41.00919,11
2021-07-09,SARIYER,Yerli,28.981998,41.068341,2
2021-03-04,BEYOĞLU,Yerli,28.99264,41.03432,1
2021-06-24,BEYOĞLU,Yerli,28.946172,41.048676,1
2020-11-24,PENDİK,Yerli,29.31137,40.93897,1
2018-04-12,BAKIRKÖY,Yerli,28.884828,40.999602,1
2020-12-10,ESENLER,Yerli,28.87313,41.05389,1
2019-05-17,FATİH,Yerli,28.972482,41.007712,1
2021-06-30,EYÜPSULTAN,Yerli,28.945631,41.057856,2
2019-08-29,KARTAL,Yerli,29.161455,40.905838,2
2021-04-04,BAKIRKÖY,Yerli,28.8535,40.98849,2
2019-10-23,SANCAKTEPE,Yerli,29.233057,40.978484,4
2021-07-18,BEŞİKTAŞ,Yabancı,29.025741,41.047446,6
2021-04-28,KARTAL,Yerli,29.192541,40.899331,2
2021-01-03,PENDİK,Yerli,29.27028,40.86445,1
2019-03-13,SANCAKTEPE,Yerli,29.120662,41.011656,1
2021-04-08,KADIKÖY,Yerli,29.02399,40.99213,18
2021-01-26,GAZİOSMANPAŞA,Yerli,28.91984,41.058,1
2020-11-24,BEYOĞLU,Yabancı,28.97738,41.03345,14
2021-07-05,FATİH,Yabancı,28.948032,41.034085,1
2021-01-11,KÜÇÜKÇEKMECE,Yabancı,28.79775,40.99903,1
2020-12-05,FATİH,Yerli,28.93373,41.01971,1
2019-12-04,KAĞITHANE,Yerli,28.922037,41.004253,1
2017-11-25,ÜMRANİYE,Yerli,29.105734,41.017041,5
2021-06-23,KARTAL,Yerli,29.146659,40.901284,8
